review_content,published_at,reviewer_name,followers_level,method_of_acquisition,product_id,reviewer_id,reviews_count,reviewer_age,reviewer_skin_type,rating,effects,review_id
"マロケインは季節問わずブラウン系ですが落ち着いていて使いやすいです
仲良しのBAさんがつけていて真似っこです、絶妙なマットでトムのマットは乾燥そこそこ軽くて落ちにくいので好きです
重ね付けもできて色々楽しめる万能カラーだと思います",2024/6/16 15:24:46,maichumm,25,購入品,10160963,2938214,248,48,乾燥肌,6,,513752732
"
ピープトゥ購入、マロケインと似ているけれどこちらの方が比べると、ヌーディーメイクに良いです！マットですが乾燥もまあまあでつけやすいです何かと使えてオシャレです
",2024/6/16 15:20:58,maichumm,25,購入品,10160963,2938214,248,48,乾燥肌,6,,513752714
"
uvケアもしてくれるリップだからこの時期強い！笑とりあえず塗り心地もいいし色味も可愛いし、紫外線もケアしてくれるから色んなリップと一緒に塗りがちです
",2024/5/12 23:50:21,クレープもぐもぐ,50,購入品,10209692,8370376,124,39,乾燥肌,4,,513608767
"
2024/05/08(40歳)去年(2023年)のミステリーボックスにチェスナットが入っていました。気になっていたリップだったので嬉しかったのですが、くちびるの色と馴染みすぎて物足りないのと縦じわが目立つ気がしたので使うのをやめてしまいました。
",2024/5/8 11:51:10,HIROMI.T,10,購入品,10209692,2287751,595,40,普通肌,1,,513561504
"
落ちやすいし乾燥しました
",2023/7/21 10:35:42,とん勝,100,購入品,10209692,9120602,62,26,混合肌,3,発色がよい,512423267
"使いやすいカラーであることと落ちにくさを重視して、ヴェルヴェットの62番を選びました。
ピンクベージュが程よい血色感で、可愛くもエレガントにもできます。
マット寄りの質感でも乾燥することはありませんが、メイク直しなどで塗る際は保湿のリップクリームを先に使うようにしています。

しっかり発色しますが、薄く指先で伸ばすとナチュラルメイクにも合わせやすいので、最近のイチオシリップです。",2024/4/19 14:43:55,sz___s2,,購入品,10030645,9058362,39,20,乾燥肌,5,ナチュラルメイク|マット|持ちがよい・落ちにくい|発色がよい,513520903
"久々に『赤』の口紅が欲しくて店頭に行き、BAさんに相談・タッチアップして購入しました。
私自身の唇は赤味が強く出て、口紅自体の色は出ないタイプ。
この54番は見た目少し茶がかった赤ですが、実際につけてみると画像のような色になります。
ティッシュオフして二度塗しても持ちが悪く、飲食で簡単にとれます（もちろんマスクにもつきます）
店頭では鮮やかな赤に見えたのですが、残念ながらリピはなしです。",2024/4/12 14:09:59,taka_fumi3,,購入品,10030645,8363876,2,63,混合肌,2,マット,513493021
"思ったより伸びず、購入後、自宅に帰ってから使用するとあんまり自分に似合わない色味だったのみたいで、しっかり来ず…笑
ただ発色はさすがシャネル、良かったです。
個人的には、もう少し艶の出るタイプが好みだったのと、色味を間違えたみたいです。

同じシャネルの、別のシリーズでお気に入りを見つけたので、今のところリピートは無さそうです。",2023/12/3 13:36:14,■□こあらのまーち□■,10,購入品,10030645,3040528,82,37,乾燥肌,3,マット|発色がよい,512921236
"
唇に炎症が起きないリップクリームです。香りも強すぎず、ストロベリーの良い香りです。 7g入っていて、比較的長期間使えます。とてもおすすめです。
",2024/6/22 10:44:58,烏琳,,購入品,10129890,8536911,61,27,混合肌,6,,513780105
"
保湿力無敵のヴァセリンだから朝まで乾燥しませんでした！でも指で塗らなきゃいけないのが少し面倒です。香りは甘めでベタつきもありますが、寝ている時ならべっとりの方が好みでした！小さいけどちょこまかく使ってたら結構すぐに無くなっちゃいそうです。
",2024/6/21 23:14:59,やきとりんりん,25,購入品,10129890,10171451,18,30,混合肌,4,,513766928
"
小さめサイズですが、少量で唇全体に塗ることができるので小さくてもすぐなくなるってことはないです！見た目の色は海外らしさ満載ですが、唇につけてみるとナチュラルな血色感が出て幕を作るように保湿してくれます。
",2024/5/7 20:20:47,うきうき新生活,100,購入品,10129890,9978402,45,32,乾燥肌,3,,513568901
"何年か前に海外の免税店で購入。
172というピンクに赤のラメが入った色です。
その後すぐコロナ禍になり、グロスをまったく使わない生活で開封すらしていなかったのですが、2年前くらいから使い始め、使い切りました。

グロスにしてはしっかりベースの色が発色して、赤のラメもはっきりわかります。
このラメがすごくかわいくてお気に入りでした。
多少ラメがジャリジャリしましたが。。
さすがシャネルで、長時間付けていてもくちびるが荒れることなく、ずっと潤っていてくれるのもよかったです。
グロスなので、飲食やマスクで落ちますが、やっぱりツヤツヤのリップはかわいいなと再認識させてくれた商品でした。",2024/6/20 22:00:00,☆ちゅう☆,5,購入品,10125819,639424,387,40,乾燥肌,4,発色がよい|パール・ラメ,513774403
"
794購入。2回目です！可愛い色でとても気に入っています。塗って落とした後は唇がしっとりします！生産終了なんですね（泣）
",2024/6/20 21:30:45,あやか1120,100,購入品,10125819,6807306,182,40,普通肌,7,,509051612
"保湿力が高かったです◎
もったりとしたテクスチャーでラメも細くたくさん入っているからキラキラ仕上がって可愛かったです^_^

発色も綺麗でおすすめ！リピートもしています♪",2024/5/1 17:05:13,しゃんぷぅぅ,500,購入品,10125819,8208464,153,34,乾燥肌,3,,513540094
"#Joocyee
#フルーツミラーリップグロス
10 #ソルティチャイ
瑞々しい大人のちゅるん。
他の購入品のおまけで付いてきたから
選んだ色ではないのに私のPCイエベ秋春に
ぴったりでした！！
軽い質感でぷるんと感で
縦じわが目立たない。
水分含有量40%で乾燥しにくい、
くすみツヤリップ。
カップについたりはするんだけど、
色残りはそこそこあるし落ち方も綺麗。

#コスメ垢さんと繋がりたい
",2024/5/12 12:15:21,karakuri☆,100,購入品,10208834,4251053,292,52,乾燥肌,5,うるおい|ツヤ,513605616
"オーバーに塗っても唇と皮膚の境目が
わかりにくくて富士山型の唇を誤魔化すのに使いやすい

ティント効果があるので
グロスとしては使わずにティントとして使用
がっつり塗って時間を置いてからティッシュでオフしてます",2024/4/2 15:55:30,真島A,,購入品,10208834,8607974,222,27,敏感肌,5,,513450861
"
落ち着いた大人に見える色！！！助かる！！！割と落ちにくいかも。
",2023/10/25 15:58:42,ヤッターー,,購入品,10208834,8602401,30,30,混合肌,5,,512781510
"「００５番」

　　「キュートでエッジが効いたヴァイオレットピンク」とのこと。
　　ラベンダーパープルです。
　　イエローベース系が使えば、奇抜なモードにしか見えないけれど、
　　ブルーベース系が使えば、普通に桜草色です。

「００６番」

　　「クールなのに女性らしいダークプラム」とのこと。
　　冬タイプの肌に映えるプラム色で、ハロウィン向けですが、
　　冬タイプなら普段使いできます。",2024/6/15 00:14:17,燁子,100,購入品,10156508,822531,2535,52,乾燥肌,3,コストパフォーマンス,510961237
